date_reported,date_occ,area_name,crime_cd_description,victim_age,victim_sex,premis_description,weapon_description,status_description,location,lat,lon,time,daytime,day_occured,day_reported,report_delay,report_delay_bin,case,victim
2022-10-12,2022-10-07,Pacific,vehicle - stolen,0,no victim,parking lot,no weapon,Invest Cont,5400 w  century                      bl,33.9453,-118.3747,05:00:00,early morning,Friday,Wednesday,5 days,5 days,vehicle burglary/theft,no
2022-10-12,2022-09-20,Devonshire,burglary,52,male,single family dwelling,no weapon,Invest Cont,8900    balcom                       av,34.2322,-118.5209,10:00:00,morning,Tuesday,Wednesday,22 days,22 days,burglary/theft/robbery,yes
2022-10-12,2022-10-12,West Valley,burglary,0,male,high school,no weapon,Invest Cont,8200    vanalden                     av,34.2193,-118.5492,00:01:00,midnight,Wednesday,Wednesday,0 days,0 days,burglary/theft/robbery,yes
2022-10-12,2022-10-10,Foothill,violation of restraining order,44,female,single family dwelling,no weapon,Adult Other,12100    sheldon                      st,34.2374,-118.3964,17:10:00,early evening,Monday,Wednesday,2 days,2 days,order violation,yes
2022-10-12,2022-10-12,Southwest,intimate partner - simple assault,41,female,"multi-unit dwelling (apartment, duplex, etc)","strong-arm (hands, fist, feet or bodily force)",Invest Cont,1400    exposition                   bl,34.0182,-118.3033,14:30:00,afternoon,Wednesday,Wednesday,0 days,0 days,battery/assault,yes
2022-10-13,2022-10-13,N Hollywood,intimate partner - simple assault,30,female,other business,"strong-arm (hands, fist, feet or bodily force)",Adult Other,7400    greenbush                    av,34.2055,-118.4261,12:00:00,early afternoon,Thursday,Thursday,0 days,0 days,battery/assault,yes
2022-10-13,2022-10-13,Northeast,intimate partner - aggravated assault,30,male,single family dwelling,"strong-arm (hands, fist, feet or bodily force)",Adult Arrest,1700    yosemite                     dr,34.1367,-118.2089,12:30:00,early afternoon,Thursday,Thursday,0 days,0 days,battery/assault,yes
2022-10-14,2022-10-12,West Valley,burglary from vehicle,46,female,parking lot,no weapon,Invest Cont,17000    burbank                      bl,34.1722,-118.503,18:45:00,early evening,Wednesday,Friday,2 days,2 days,vehicle burglary/theft,yes
2022-10-14,2022-10-09,Hollywood,theft of identity,56,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Invest Cont,1500 n  kingsley                     dr,34.0981,-118.3033,01:00:00,midnight,Sunday,Friday,5 days,5 days,burglary/theft/robbery,yes
2022-10-14,2022-10-14,Southeast,intimate partner - simple assault,30,female,"multi-unit dwelling (apartment, duplex, etc)","strong-arm (hands, fist, feet or bodily force)",Adult Other,10700    kalmia                       st,33.9374,-118.2322,03:45:00,early morning,Friday,Friday,0 days,0 days,battery/assault,yes
2022-10-14,2022-10-13,Southwest,violation of restraining order,24,female,street,no weapon,Adult Other,5100    4th                          av,33.9962,-118.3214,23:30:00,late night,Thursday,Friday,1 days,1 days,order violation,yes
2022-10-15,2022-10-04,Hollywood,burglary from vehicle,39,female,street,no weapon,Invest Cont,7200    hillside                     av,34.1046,-118.3461,19:00:00,evening,Tuesday,Saturday,11 days,11 days,vehicle burglary/theft,yes
2022-10-16,2022-10-15,Hollywood,"theft-grand ($950.01 & over)excpt,guns,fowl,livestk,prod",30,female,sidewalk,no weapon,Invest Cont,6000    romaine                      st,34.0889,-118.3223,05:35:00,early morning,Saturday,Sunday,1 days,1 days,"crimes with firearms, bombs etc.",yes
2022-10-17,2022-10-17,77th Street,discharge firearms/shots fired,0,no victim,street,unknown firearm,Invest Cont,figueroa                     st,33.9756,-118.2827,03:05:00,early morning,Monday,Monday,0 days,0 days,"crimes with firearms, bombs etc.",no
2022-10-18,2022-10-17,Wilshire,shoplifting - petty theft ($950 & under),21,no victim,the grove,no weapon,Invest Cont,100    the grove                    dr,34.0736,-118.3563,19:14:00,evening,Monday,Tuesday,1 days,1 days,burglary/theft/robbery,no
2022-10-18,2022-07-21,Pacific,"embezzlement, grand theft ($950.01 & over)",0,no victim,other business,no weapon,Invest Cont,9200    airport                      bl,33.9523,-118.3906,17:05:00,early evening,Thursday,Tuesday,89 days,2 months,burglary/theft/robbery,no
2022-10-19,2022-10-13,Southwest,bike - stolen,18,male,street,no weapon,Invest Cont,3500    trousdale pkwy,34.0216,-118.2844,17:30:00,early evening,Thursday,Wednesday,6 days,6 days,cases on bike(s),yes
2022-10-19,2021-04-01,West LA,theft of identity,52,female,bank,no weapon,Invest Cont,1900    overland                     av,34.0503,-118.4319,21:50:00,late night,Thursday,Wednesday,566 days,over a year,burglary/theft/robbery,yes
2022-10-20,2022-10-20,Hollywood,theft plain - petty ($950 & under),0,no victim,restaurant/fast food,no weapon,Invest Cont,1300 n  highland                     av,34.0944,-118.3386,19:55:00,evening,Thursday,Thursday,0 days,0 days,burglary/theft/robbery,no
2022-10-20,2022-10-04,Southwest,theft of identity,60,male,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Invest Cont,5400    blackwelder                  st,34.0282,-118.3623,10:00:00,morning,Tuesday,Thursday,16 days,16 days,burglary/theft/robbery,yes
2022-10-21,2022-10-21,77th Street,kidnapping - grand attempt,20,female,street,"strong-arm (hands, fist, feet or bodily force)",Adult Other,66th                         st,33.9798,-118.2827,02:30:00,midnight,Friday,Friday,0 days,0 days,kidnapping/stalking,yes
2022-10-22,2022-10-21,N Hollywood,burglary,0,male,market,no weapon,Invest Cont,12400    burbank                      bl,34.1797,-118.4014,22:30:00,late night,Friday,Saturday,1 days,1 days,burglary/theft/robbery,yes
2022-10-23,2022-10-07,Devonshire,theft of identity,33,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Invest Cont,17900    devonshire                   st,34.2611,-118.5158,08:20:00,morning,Friday,Sunday,16 days,16 days,burglary/theft/robbery,yes
2022-10-24,2022-10-24,Pacific,"assault with deadly weapon, aggravated assault",63,male,sidewalk,unknown type cutting instrument,Invest Cont,4000    glencoe                      av,33.9918,-118.4446,19:05:00,evening,Monday,Monday,0 days,0 days,battery/assault,yes
2022-10-24,2022-10-15,Pacific,theft plain - petty ($950 & under),27,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Invest Cont,500    indiana                      av,33.9951,-118.4715,09:36:00,morning,Saturday,Monday,9 days,9 days,burglary/theft/robbery,yes
2022-10-24,2022-10-09,Southwest,theft of identity,46,male,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Invest Cont,4600    coliseum                     st,34.0169,-118.3472,12:49:00,early afternoon,Sunday,Monday,15 days,15 days,burglary/theft/robbery,yes
2022-10-24,2022-10-24,Pacific,"assault with deadly weapon, aggravated assault",28,male,sidewalk,blunt instrument,Invest Cont,700    lincoln                      bl,33.9976,-118.467,14:30:00,afternoon,Monday,Monday,0 days,0 days,battery/assault,yes
2022-10-25,2022-10-25,West Valley,other assault,22,female,freeway,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,san diego                    fy,34.2091,-118.4741,19:20:00,evening,Tuesday,Tuesday,0 days,0 days,battery/assault,yes
2022-10-25,2022-10-25,Hollywood,intimate partner - simple assault,36,male,single family dwelling,"strong-arm (hands, fist, feet or bodily force)",Adult Other,6000    mulholland                   hy,34.1301,-118.3192,02:20:00,midnight,Tuesday,Tuesday,0 days,0 days,battery/assault,yes
2022-10-25,2022-10-23,Olympic,theft from motor vehicle - grand ($950.01 and over),27,male,street,no weapon,Invest Cont,beverly                      bl,34.0763,-118.3114,00:55:00,midnight,Sunday,Tuesday,2 days,2 days,vehicle burglary/theft,yes
2022-10-25,2022-10-25,Topanga,criminal threats - no weapon displayed,40,male,single family dwelling,verbal threat,Invest Cont,5400    royer                        av,34.1683,-118.6277,05:59:00,early morning,Tuesday,Tuesday,0 days,0 days,threats,yes
2022-10-25,2022-10-21,West LA,theft plain - petty ($950 & under),53,male,mail box,no weapon,Invest Cont,1400    allenford                    av,34.0534,-118.494,11:40:00,late morning,Friday,Tuesday,4 days,4 days,burglary/theft/robbery,yes
2022-10-26,2022-10-25,Mission,theft from motor vehicle - petty ($950 & under),0,no victim,parking lot,no weapon,Invest Cont,14000    foothill                     bl,34.3155,-118.4343,23:00:00,late night,Tuesday,Wednesday,1 days,1 days,vehicle burglary/theft,no
2022-10-27,2022-10-26,Topanga,vehicle - stolen,0,no victim,street,no weapon,Invest Cont,24200    hamlin                       st,34.1879,-118.6522,23:00:00,late night,Wednesday,Thursday,1 days,1 days,vehicle burglary/theft,no
2022-10-27,2022-10-27,Devonshire,theft from motor vehicle - grand ($950.01 and over),58,male,single family dwelling,no weapon,Invest Cont,20400    septo                        st,34.2508,-118.577,04:20:00,early morning,Thursday,Thursday,0 days,0 days,vehicle burglary/theft,yes
2022-10-27,2022-10-23,Pacific,vehicle - stolen,0,no victim,parking underground/building,no weapon,Adult Arrest,13700    marina point                 dr,33.9876,-118.4489,08:00:00,morning,Sunday,Thursday,4 days,4 days,vehicle burglary/theft,no
2022-10-27,2022-10-27,77th Street,theft plain - petty ($950 & under),33,male,single family dwelling,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,8800 s  gramercy                     pl,33.958,-118.3139,14:00:00,afternoon,Thursday,Thursday,0 days,0 days,burglary/theft/robbery,yes
2022-10-28,2022-10-27,Olympic,theft from motor vehicle - petty ($950 & under),0,no victim,street,no weapon,Invest Cont,2900    francis                      av,34.0568,-118.2891,15:30:00,afternoon,Thursday,Friday,1 days,1 days,vehicle burglary/theft,no
2022-10-28,2022-10-07,Hollywood,theft of identity,57,female,single family dwelling,no weapon,Invest Cont,1200    gordon                       st,34.0926,-118.3201,00:01:00,midnight,Friday,Friday,21 days,21 days,burglary/theft/robbery,yes
2022-10-29,2022-10-29,Hollenbeck,"rape, forcible",40,female,other residence,"strong-arm (hands, fist, feet or bodily force)",Adult Other,1400 n  soto                         st,34.0592,-118.2,02:30:00,midnight,Saturday,Saturday,0 days,0 days,sexual crimes,yes
2022-10-30,2022-10-30,77th Street,"assault with deadly weapon, aggravated assault",56,male,street,unknown weapon/other weapon,Adult Other,haas                         av,33.9465,-118.3167,16:50:00,late afternoon,Sunday,Sunday,0 days,0 days,battery/assault,yes
2022-10-30,2022-10-29,Olympic,battery - simple assault,23,female,sidewalk,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,6th                          av,34.0635,-118.3078,18:55:00,early evening,Saturday,Sunday,1 days,1 days,battery/assault,yes
2022-10-30,2022-10-29,Olympic,burglary,0,no victim,other business,no weapon,Invest Cont,1000 s  kingsley                     dr,34.0526,-118.3031,15:00:00,afternoon,Saturday,Sunday,1 days,1 days,burglary/theft/robbery,no
2022-10-31,2022-10-31,Central,battery - simple assault,66,male,office building/office,"strong-arm (hands, fist, feet or bodily force)",Adult Other,500    crocker                      st,34.0435,-118.2427,07:30:00,morning,Monday,Monday,0 days,0 days,battery/assault,yes
2022-10-31,2022-10-31,Olympic,criminal threats - no weapon displayed,66,male,auto repair shop,verbal threat,Invest Cont,1300 s  western                      av,34.0454,-118.3134,08:30:00,morning,Monday,Monday,0 days,0 days,threats,yes
2022-11-01,2022-11-01,Foothill,discharge firearms/shots fired,31,male,street,unknown firearm,Invest Cont,fenton,34.2856,-118.3953,22:15:00,late night,Tuesday,Tuesday,0 days,0 days,"crimes with firearms, bombs etc.",yes
2022-11-01,2022-11-01,Foothill,theft of identity,32,female,single family dwelling,no weapon,Invest Cont,11000    arminta                      st,34.2139,-118.3703,06:20:00,early morning,Tuesday,Tuesday,0 days,0 days,burglary/theft/robbery,yes
2022-11-02,2022-11-02,West Valley,theft of identity,38,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Invest Cont,5100    balboa                       bl,34.166,-118.5095,08:30:00,morning,Wednesday,Wednesday,0 days,0 days,burglary/theft/robbery,yes
2022-11-02,2022-11-01,Newton,theft of identity,36,female,other premise,no weapon,Invest Cont,2600 s  grand                        av,34.0265,-118.2723,06:44:00,early morning,Tuesday,Wednesday,1 days,1 days,burglary/theft/robbery,yes
2022-11-04,2022-11-04,Olympic,battery - simple assault,32,male,restaurant/fast food,"strong-arm (hands, fist, feet or bodily force)",Invest Cont,3000 w  7th                          st,34.0598,-118.2891,22:53:00,late night,Friday,Friday,0 days,0 days,battery/assault,yes
2022-11-04,2022-11-02,Newton,theft of identity,30,female,cyberspace,no weapon,Invest Cont,200 w  60th                         st,33.9851,-118.2765,08:00:00,morning,Wednesday,Friday,2 days,2 days,burglary/theft/robbery,yes
2022-11-04,2022-11-04,Rampart,vehicle - stolen,0,no victim,street,no weapon,Adult Arrest,3400 w  sunset                       bl,34.0876,-118.2759,18:00:00,early evening,Friday,Friday,0 days,0 days,vehicle burglary/theft,no
2022-11-04,2022-11-02,Hollenbeck,burglary from vehicle,42,male,street,no weapon,Invest Cont,lifur,34.0873,-118.1677,23:50:00,late night,Wednesday,Friday,2 days,2 days,vehicle burglary/theft,yes
2022-11-04,2022-11-03,West LA,vehicle - stolen,0,no victim,parking lot,no weapon,Invest Cont,1500 s  wooster                      st,34.052,-118.383,20:00:00,evening,Thursday,Friday,1 days,1 days,vehicle burglary/theft,no
2022-11-05,2022-11-05,Olympic,burglary,0,no victim,other store,no weapon,Invest Cont,1500 s  western                      av,34.0454,-118.3134,05:50:00,early morning,Saturday,Saturday,0 days,0 days,burglary/theft/robbery,no
2022-11-05,2022-11-05,77th Street,robbery,22,male,mta bus,knife with blade 6inches or less,Invest Cont,western                      av,33.9933,-118.3089,13:05:00,early afternoon,Saturday,Saturday,0 days,0 days,burglary/theft/robbery,yes
2022-11-05,2022-11-05,Harbor,vandalism - misdeameanor ($399 or under),31,female,"multi-unit dwelling (apartment, duplex, etc)",no weapon,Adult Other,1800 s  grand                        av,33.7279,-118.2902,08:00:00,morning,Saturday,Saturday,0 days,0 days,vandalism,yes
2022-11-06,2022-11-05,Topanga,battery - simple assault,76,female,nursing/convalescent/retirement home,unknown weapon/other weapon,Adult Other,7000    shoup                        av,34.1885,-118.619,05:00:00,early morning,Saturday,Sunday,1 days,1 days,battery/assault,yes
2022-11-06,2022-11-06,Newton,"assault with deadly weapon, aggravated assault",28,male,parking lot,hand gun,Invest Cont,4700 s  broadway,34.001,-118.2783,06:40:00,early morning,Sunday,Sunday,0 days,0 days,battery/assault,yes
2022-11-06,2022-11-06,N Hollywood,intimate partner - aggravated assault,27,female,single family dwelling,"strong-arm (hands, fist, feet or bodily force)",Adult Arrest,5600    cartwright                   av,34.1721,-118.3638,12:00:00,early afternoon,Sunday,Sunday,0 days,0 days,battery/assault,yes
2022-11-06,2022-11-06,Olympic,battery - simple assault,33,female,"multi-unit dwelling (apartment, duplex, etc)","strong-arm (hands, fist, feet or bodily force)",Invest Cont,2900    leeward                      av,34.0587,-118.2869,21:20:00,late night,Sunday,Sunday,0 days,0 days,battery/assault,yes
2022-11-06,2022-11-05,Southwest,"vandalism - felony ($400 & over, all church vandalisms)",38,male,restaurant/fast food,no weapon,Invest Cont,3800    crenshaw                     bl,34.0173,-118.3349,23:50:00,late night,Saturday,Sunday,1 days,1 days,vandalism,yes
2022-11-07,2022-11-05,Pacific,burglary from vehicle,27,male,garage/carport,no weapon,Invest Cont,7400    la tijera                    bl,33.9733,-118.3878,20:30:00,evening,Saturday,Monday,2 days,2 days,vehicle burglary/theft,yes
2022-11-07,2022-11-07,Mission,"theft-grand ($950.01 & over)excpt,guns,fowl,livestk,prod",0,male,clothing store,no weapon,Invest Cont,8300    van nuys                     bl,34.2215,-118.4488,20:22:00,evening,Monday,Monday,0 days,0 days,"crimes with firearms, bombs etc.",yes
