ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Name:
0x3355,MYSRES14DEL03,31.0,4.8,0.0,0.0,0.03,0.03,15-03-2022,20:25,20:40,Cloudy,Jam,2,Snack,scooter,1.0,No,Urban,object
0x570f,SURRES05DEL02,35.0,4.7,21.175104,72.804342,21.305104,72.934342,20-03-2022,20:40,20:50,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,object
0xa796,JAPRES20DEL01,34.0,4.9,26.956431,75.776649,26.996431,75.816649,17-03-2022,13:10,13:15,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,object
0x5d69,JAPRES03DEL03,28.0,4.8,26.913483,75.803139,27.003483,75.893139,25-03-2022,17:20,17:35,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,object
0x1495,INDORES05DEL02,27.0,4.5,22.727021,75.884167,22.807021,75.964167,02-04-2022,23:40,23:55,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,object
0x22d6,INDORES18DEL01,23.0,4.5,22.753839,75.897429,22.823839,75.967429,04-03-2022,20:25,20:35,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,object
0x10b7,MYSRES06DEL01,38.0,4.9,12.323994,76.626167,12.363994,76.666167,30-03-2022,15:35,15:40,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,object
0x7501,BANGRES07DEL03,32.0,4.9,12.978453,77.643685,13.068453,77.733685,02-04-2022,18:35,18:40,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,object
0x8722,HYDRES01DEL01,38.0,4.4,17.410371,78.437225,17.450371,78.477225,01-04-2022,14:50,14:60,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x3096,SURRES04DEL03,23.0,5.0,21.173493,72.801953,21.233493,72.861953,01-03-2022,18:35,18:40,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,object
0x5f10,MYSRES09DEL01,28.0,4.0,12.323194,76.630583,12.333194,76.640583,03-03-2022,9:25,9:30,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x825c,BANGRES11DEL03,30.0,3.9,12.934365,77.616155,13.024365,77.706155,10-03-2022,19:10,19:15,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,object
0x9ff4,HYDRES08DEL02,23.0,4.2,17.438263,78.397865,17.488263,78.447865,03-04-2022,22:30,22:45,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xace6,JAPRES05DEL01,26.0,4.9,26.905287,75.794592,26.915287,75.804592,30-03-2022,10:45,10:50,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,object
0xfab,MUMRES02DEL02,28.0,4.5,19.221315,72.862381,19.241315,72.882381,01-04-2022,9:30,9:40,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x26a1,SURRES07DEL01,27.0,4.9,21.170798,72.790489,21.180798,72.800489,19-03-2022,10:35,10:40,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,object
0x4d86,VADRES16DEL01,26.0,4.5,0.0,0.0,0.01,0.01,15-03-2022,11:50,12:05,Cloudy,High,1,Meal,motorcycle,0.0,No,Metropolitian,object
0xac03,MUMRES010DEL01,31.0,4.3,19.003517,72.82765,19.073517,72.89765,06-03-2022,17:55,18:10,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xde1c,DEHRES05DEL03,29.0,4.6,30.346994,78.062543,30.376994,78.092543,13-02-2022,19:60,20:05,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x48a4,CHENRES04DEL01,34.0,4.9,13.02978,80.208812,13.06978,80.248812,28-03-2022,15:10,15:15,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,object
0x826c,INDORES01DEL03,26.0,4.9,22.695207,75.866059,22.785207,75.956059,23-03-2022,17:55,18:05,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,object
0xbb96,SURRES04DEL02,34.0,4.0,21.173493,72.801953,21.303493,72.931953,06-04-2022,21:15,21:25,Fog,Jam,1,Drinks,motorcycle,3.0,No,Metropolitian,object
0x9b63,COIMBRES11DEL01,24.0,4.5,11.001753,76.986241,11.041753,77.026241,05-03-2022,16:30,16:35,Stormy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,object
0x28db,PUNERES16DEL01,20.0,5.0,18.536718,73.830327,18.546719,73.840328,05-03-2022,11:10,11:15,Sunny,High,2,Snack,motorcycle,0.0,No,Metropolitian,object
0x3c9d,JAPRES15DEL01,26.0,4.6,26.891191,75.802083,26.901191,75.812083,07-03-2022,11:35,11:50,Cloudy,High,0,Buffet,motorcycle,1.0,No,Urban,object
0xa5a4,INDORES07DEL02,33.0,4.7,22.722634,75.886959,22.772634,75.936959,07-03-2022,23:60,24:05,Fog,Low,2,Buffet,scooter,1.0,No,Urban,object
0x6350,VADRES13DEL02,23.0,4.8,22.310237,73.158921,22.360237,73.208921,03-03-2022,21:60,22:05,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,object
0x1a1f,PUNERES20DEL01,21.0,4.2,18.592718,73.773572,18.702718,73.883572,08-03-2022,20:10,20:15,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x695e,MYSRES04DEL02,39.0,4.3,12.3085,76.665808,12.3285,76.685808,01-03-2022,10:35,10:50,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0xb405,HYDRES20DEL01,28.0,4.4,17.483216,78.552111,17.593216,78.662111,18-03-2022,17:30,17:40,Cloudy,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,object
0xdc73,BHPRES15DEL02,24.0,5.0,23.234249,77.434007,23.254249,77.454007,17-02-2022,10:15,10:20,Sunny,Low,1,Snack,scooter,0.0,No,Urban,object
0x7c56,HYDRES08DEL03,30.0,4.7,17.438263,78.397865,17.468263,78.427865,26-03-2022,23:45,23:50,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,object
0x5d82,HYDRES14DEL02,35.0,5.0,17.426228,78.407495,17.506228,78.487495,16-03-2022,19:35,19:50,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,object
0xdc2f,KOLRES19DEL01,39.0,4.6,22.5491,88.400467,22.5891,88.440467,11-02-2022,14:25,14:40,Fog,High,1,Drinks,motorcycle,0.0,No,Metropolitian,object
0xc7c5,KNPRES12DEL01,27.0,4.6,26.492106,80.327797,26.532106,80.367797,17-02-2022,15:55,16:10,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,object
0x9103,HYDRES13DEL03,36.0,4.5,17.431477,78.40035,17.491477,78.46035,19-03-2022,23:45,23:60,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,object
0xb561,MUMRES16DEL02,33.0,4.9,19.120083,72.907385,19.140083,72.927385,07-03-2022,10:20,10:30,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x5aff,JAPRES16DEL03,32.0,4.1,26.849596,75.800512,26.939596,75.890512,27-03-2022,19:15,19:30,Windy,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,object
0xc622,BHPRES11DEL03,21.0,5.0,23.233219,77.433571,23.263219,77.463571,17-02-2022,23:15,23:20,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,object
0x73eb,BANGRES12DEL02,27.0,4.6,12.939496,77.625999,13.069496,77.755999,08-03-2022,20:20,20:30,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Urban,object
0x5e05,SURRES02DEL01,28.0,4.8,21.186608,72.794136,21.256608,72.864136,08-03-2022,18:45,18:60,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,object
0xa22,MUMRES17DEL02,35.0,4.6,19.121999,72.908493,19.201999,72.988493,06-03-2022,19:60,20:05,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0x1fe7,HYDRES18DEL03,39.0,4.2,17.450851,78.379347,17.510851,78.439347,28-03-2022,22:45,22:55,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x7386,MYSRES14DEL02,23.0,4.7,0.0,0.0,0.13,0.13,16-03-2022,19:55,20:05,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,object
0xa9d7,HYDRES05DEL02,32.0,3.8,17.433809,78.386744,17.563809,78.516744,04-03-2022,21:45,21:60,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,object
0x9c3e,MUMRES08DEL03,22.0,4.7,19.065838,72.832658,19.155838,72.922658,14-03-2022,23:30,23:35,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,object
0xab12,INDORES14DEL03,32.0,4.9,22.761593,75.886362,22.791593,75.916362,01-04-2022,21:10,21:15,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0xaeec,BANGRES20DEL03,29.0,4.9,12.972161,77.596014,13.062161,77.686014,06-03-2022,21:60,22:05,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x5ef1,SURRES18DEL03,26.0,4.7,21.149834,72.778666,21.239834,72.868666,18-03-2022,20:60,21:15,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,object
0x8f90,JAPRES06DEL02,31.0,4.6,26.911927,75.797282,27.041927,75.927282,10-03-2022,23:15,23:30,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,object
0xdc8c,DEHRES02DEL01,30.0,4.5,0.0,0.0,0.07,0.07,12-02-2022,21:50,21:55,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Semi-Urban,object
0x7f96,CHENRES09DEL03,35.0,4.9,13.044694,80.26147,13.134694,80.35147,14-03-2022,21:15,21:30,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x3d73,JAPRES03DEL02,37.0,4.6,26.913483,75.803139,26.963483,75.853139,17-03-2022,21:40,21:50,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x9abc,BANGRES03DEL01,23.0,4.8,12.979166,77.640709,13.019166,77.680709,01-04-2022,16:55,16:60,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,object
0x2a37,BANGRES03DEL02,36.0,4.4,12.979166,77.640709,13.029166,77.690709,24-03-2022,19:30,19:40,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x2d48,HYDRES01DEL02,20.0,4.7,17.410371,78.437225,17.490371,78.517225,10-03-2022,19:55,20:05,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,object
0x6613,VADRES02DEL02,28.0,4.8,0.0,0.0,0.02,0.02,13-03-2022,10:60,11:10,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,object
0x2d16,RANCHIRES010DEL03,35.0,4.7,23.354422,85.3329,23.384422,85.3629,28-03-2022,19:10,19:15,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0xbe55,RANCHIRES07DEL01,28.0,4.6,23.359407,85.325055,23.429407,85.395055,31-03-2022,18:25,18:35,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,object
0xb18e,CHENRES12DEL01,33.0,4.8,12.972793,80.249982,12.982793,80.259982,26-03-2022,11:45,11:60,Sandstorms,High,0,Buffet,motorcycle,2.0,No,Metropolitian,object
0x91ad,CHENRES14DEL03,27.0,4.5,13.026279,80.174568,13.056279,80.204568,19-03-2022,17:45,17:55,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,object
0x4968,RANCHIRES09DEL01,20.0,4.8,23.351058,85.325731,23.361058,85.335731,13-03-2022,10:55,10:60,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,object
0xe0d5,KOLRES05DEL03,29.0,4.8,22.527893,88.368628,22.617893,88.458628,14-02-2022,19:30,19:45,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x3c58,MYSRES010DEL03,22.0,4.9,12.321214,76.621094,12.351214,76.651094,01-04-2022,23:45,23:55,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,object
0x8ddd,CHENRES08DEL01,34.0,4.8,13.022394,80.242439,13.032394,80.252439,11-03-2022,11:35,11:45,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x29ba,INDORES14DEL01,21.0,4.7,22.761593,75.886362,22.831593,75.956362,29-03-2022,21:15,21:30,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,object
0x6e88,VADRES04DEL02,32.0,4.8,0.0,0.0,0.13,0.13,12-03-2022,22:50,23:05,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,object
0xdb01,KNPRES11DEL01,37.0,4.8,26.474986,80.342796,26.484986,80.352796,13-02-2022,10:25,10:30,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,object
0x5e6e,BANGRES17DEL02,23.0,4.8,12.972532,77.608179,13.022532,77.658179,28-03-2022,18:35,18:50,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,object
0x74a0,PUNERES18DEL01,38.0,4.8,18.593481,73.785901,18.633481,73.825901,01-03-2022,12:45,12:60,Fog,High,1,Buffet,motorcycle,1.0,No,Urban,object
0x634d,BANGRES11DEL03,28.0,4.9,12.934365,77.616155,12.994365,77.676155,07-03-2022,22:15,22:30,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,object
0xe3e,HYDRES03DEL03,38.0,4.6,17.422819,78.449578,17.482819,78.509578,17-03-2022,22:20,22:30,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x8557,CHENRES16DEL01,26.0,4.8,13.049645,80.242268,13.059645,80.252268,03-03-2022,8:50,8:60,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,object
0x9de2,RANCHIRES02DEL03,37.0,4.1,0.0,0.0,0.06,0.06,01-03-2022,17:40,17:45,Windy,Medium,2,Snack,scooter,1.0,No,Urban,object
0x2f31,COIMBRES17DEL01,21.0,4.7,11.026117,76.944652,11.096117,77.014652,02-04-2022,18:40,18:45,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,object
0x81c3,RANCHIRES04DEL02,24.0,4.5,23.359033,85.325347,23.409033,85.375347,05-03-2022,23:20,23:25,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,object
0x924e,SURRES01DEL01,25.0,4.3,21.186438,72.794115,21.226438,72.834115,17-03-2022,14:50,14:60,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,object
0xf7d,RANCHIRES03DEL01,28.0,4.8,0.0,0.0,0.07,0.07,25-03-2022,20:55,21:10,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,object
0xbbeb,CHENRES010DEL02,28.0,4.9,13.066762,80.251865,13.086762,80.271865,15-03-2022,9:35,9:45,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,object
0xbe93,INDORES010DEL03,29.0,4.7,22.75004,75.902847,22.81004,75.962847,05-04-2022,20:30,20:45,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x7d0f,COIMBRES05DEL01,31.0,4.8,11.022169,76.999594,11.132169,77.109594,18-03-2022,17:20,17:35,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x92bf,PUNERES20DEL03,32.0,4.9,18.592718,73.773572,18.682718,73.863572,02-04-2022,23:45,23:60,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,object
0x45ce,INDORES14DEL03,21.0,4.6,22.761593,75.886362,22.851593,75.976362,12-03-2022,17:45,17:60,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,object
0xd15b,ALHRES01DEL01,38.0,4.3,25.454648,81.834502,25.564648,81.944502,16-02-2022,21:45,21:55,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,object
0x6f72,COIMBRES16DEL03,27.0,4.6,11.010375,76.95295,11.040375,76.98295,03-03-2022,20:10,20:25,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,object
0xa55c,INDORES11DEL01,26.0,5.0,22.751234,75.88949,22.791234,75.92949,05-03-2022,15:50,15:60,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,object
0xcea6,KOLRES010DEL03,27.0,4.4,22.538999,88.322337,22.568999,88.352337,13-02-2022,22:30,22:40,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,object
0x513b,CHENRES07DEL03,29.0,4.9,13.081878,80.248519,13.111878,80.278519,26-03-2022,20:50,20:55,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,object
0x78a,RANCHIRES04DEL02,36.0,4.3,23.359033,85.325347,23.489033,85.455347,06-04-2022,18:35,18:50,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,object
0xadd8,RANCHIRES02DEL01,25.0,4.7,0.0,0.0,0.04,0.04,30-03-2022,14:60,15:15,Sunny,High,2,Meal,scooter,0.0,No,Metropolitian,object
0x16d4,VADRES18DEL02,36.0,5.0,0.0,0.0,0.02,0.02,05-04-2022,11:30,11:35,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,object
0x5101,JAPRES010DEL02,21.0,4.9,26.921411,75.793604,26.971411,75.843604,01-04-2022,23:35,23:45,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x73ab,SURRES20DEL03,22.0,4.6,21.15276,72.778059,21.21276,72.838059,07-03-2022,19:15,19:30,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,object
0x69bf,BANGRES04DEL03,33.0,4.8,12.98041,77.640489,13.04041,77.700489,17-03-2022,23:45,23:60,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,object
0x2e80,VADRES08DEL03,26.0,4.5,0.0,0.0,0.06,0.06,30-03-2022,21:20,21:25,Stormy,Jam,1,Buffet,scooter,1.0,No,Urban,object
0xbf73,DEHRES19DEL01,25.0,4.0,30.372202,78.077151,30.442202,78.147151,14-02-2022,19:60,20:05,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,object
0xcae6,KOLRES11DEL02,22.0,4.5,22.577821,88.400581,22.597821,88.420581,15-02-2022,11:20,11:25,Stormy,High,2,Drinks,motorcycle,0.0,No,Urban,object
0x35df,INDORES08DEL02,23.0,4.7,22.725748,75.898497,22.775748,75.948497,26-03-2022,18:35,18:40,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Urban,object
0xe243,DEHRES14DEL03,26.0,4.9,30.319528,78.040267,30.409528,78.130267,12-02-2022,20:40,20:55,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,object
0xa27e,MYSRES12DEL01,32.0,4.7,12.284747,76.625861,12.394747,76.735861,10-03-2022,21:55,21:60,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,object
0x111a,RANCHIRES19DEL02,25.0,4.9,23.333017,85.3172,23.383017,85.3672,11-03-2022,20:55,21:05,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,object
0x8ea0,INDORES010DEL01,39.0,4.8,22.75004,75.902847,22.79004,75.942847,17-03-2022,16:20,16:35,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,object
0x8d81,INDORES010DEL02,30.0,4.9,22.75004,75.902847,22.80004,75.952847,05-03-2022,23:30,23:35,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,object
0x99a1,RANCHIRES19DEL01,39.0,4.9,23.333017,85.3172,23.343017,85.3272,19-03-2022,10:45,10:60,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,object
0x8109,JAPRES15DEL03,26.0,3.8,26.891191,75.802083,26.951191,75.862083,30-03-2022,21:55,21:60,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x63e4,COIMBRES01DEL01,30.0,4.5,11.016298,76.972076,11.126298,77.082076,02-03-2022,20:25,20:40,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,object
0x29b7,VADRES04DEL03,24.0,4.5,0.0,0.0,0.06,0.06,24-03-2022,18:45,18:55,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,object
0x939f,HYDRES05DEL02,39.0,4.2,17.433809,78.386744,17.483809,78.436744,03-04-2022,20:15,20:25,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,object
0xbca5,RANCHIRES010DEL03,25.0,5.0,23.354422,85.3329,23.384422,85.3629,17-03-2022,23:40,23:50,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x9e24,VADRES03DEL02,34.0,5.0,22.32,73.17,22.45,73.3,12-03-2022,22:55,23:05,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,object
0xf0e,MYSRES08DEL01,23.0,4.9,12.297954,76.665169,12.407954,76.775169,18-03-2022,18:55,19:10,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,object
0xae73,BANGRES18DEL01,39.0,4.0,12.913041,77.683237,12.923041,77.693237,09-03-2022,11:15,11:20,Cloudy,High,1,Snack,motorcycle,1.0,No,Metropolitian,object
0x9d21,COIMBRES010DEL01,37.0,4.9,11.003008,76.97544,11.043008,77.01544,13-03-2022,14:40,14:50,Stormy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,object
0x3c31,MYSRES03DEL02,32.0,4.7,12.299524,76.64262,12.349524,76.69262,09-03-2022,18:60,19:05,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,object
0x9783,MUMRES07DEL03,25.0,4.7,19.091458,72.827808,19.181458,72.917808,06-03-2022,17:15,17:25,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,object
0x255c,HYDRES06DEL03,32.0,4.6,17.455894,78.375467,17.485894,78.405467,01-03-2022,19:50,20:05,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,object
0xed7,VADRES17DEL02,21.0,4.5,0.0,0.0,0.02,0.02,17-03-2022,9:15,9:30,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,object
0xd3f1,BHPRES19DEL03,37.0,4.7,0.0,0.0,0.03,0.03,11-02-2022,23:45,23:50,Fog,Low,1,Drinks,scooter,1.0,No,Urban,object
0xd3c2,KNPRES05DEL01,24.0,2.6,26.479108,80.315042,26.589108,80.425042,14-02-2022,22:55,23:05,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,object
0x8e37,CHENRES010DEL01,22.0,4.9,13.066762,80.251865,13.106762,80.291865,05-03-2022,15:55,15:60,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0x755d,CHENRES05DEL01,36.0,4.2,13.058616,80.264151,13.168616,80.374151,25-03-2022,21:15,21:30,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0xe08,INDORES19DEL03,33.0,4.9,22.745536,75.893106,22.775536,75.923106,28-03-2022,21:50,21:60,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,object
0x5cfa,JAPRES18DEL01,21.0,4.9,26.913987,75.752891,27.023987,75.862891,06-03-2022,23:40,23:50,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,object
0x52eb,MUMRES20DEL02,27.0,4.9,19.103249,72.846749,19.233249,72.976749,18-03-2022,17:15,17:30,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,object
0xbce1,MUMRES16DEL02,34.0,4.7,19.120083,72.907385,19.140083,72.927385,05-04-2022,11:60,12:05,Sunny,High,2,Snack,electric_scooter,0.0,No,Metropolitian,object
0x6541,SURRES09DEL02,29.0,5.0,21.175975,72.795503,21.255975,72.875503,12-03-2022,20:30,20:40,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,object
0x2538,VADRES05DEL01,21.0,5.0,22.310526,73.170937,22.350526,73.210937,01-04-2022,16:10,16:20,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,object
0x54df,COIMBRES11DEL02,20.0,4.9,11.001753,76.986241,11.051753,77.036241,24-03-2022,18:55,18:60,Cloudy,Medium,1,Buffet,scooter,0.0,No,Urban,object
0x624b,JAPRES13DEL03,31.0,4.8,26.846156,75.8023,26.876156,75.8323,28-03-2022,22:55,23:05,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,object
0x6ca5,MUMRES14DEL01,34.0,4.3,19.1813,72.836191,19.2213,72.876191,13-03-2022,15:60,16:15,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,object
0x71e5,JAPRES06DEL02,34.0,4.9,26.911927,75.797282,26.931927,75.817282,01-03-2022,11:20,11:30,Fog,High,0,Drinks,motorcycle,1.0,No,Urban,object
0x2202,COIMBRES14DEL01,21.0,4.8,11.003681,76.975525,11.073681,77.045525,02-03-2022,21:55,22:05,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,object
0x5dcb,INDORES14DEL01,29.0,4.9,22.761593,75.886362,22.771593,75.896362,28-03-2022,11:40,11:50,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,object
0x6ae4,PUNERES03DEL02,23.0,4.7,18.554382,73.798206,18.574382,73.818206,17-03-2022,8:30,8:45,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,object
0xcb0c,KOCRES03DEL01,26.0,4.8,10.020683,76.310631,10.060683,76.350631,17-02-2022,16:55,17:10,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,object
0x3fbe,COIMBRES12DEL03,38.0,3.5,11.000762,76.981876,11.090762,77.071876,27-03-2022,21:30,21:40,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,object
0x3e63,MYSRES01DEL02,26.0,4.8,12.311072,76.654878,12.331072,76.674878,05-03-2022,9:30,9:45,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,object
0x5862,JAPRES19DEL02,22.0,4.7,26.913726,75.75282,26.993726,75.83282,12-03-2022,23:30,23:35,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,object
0x5cf9,INDORES05DEL01,22.0,4.6,22.727021,75.884167,22.837021,75.994167,10-03-2022,21:15,21:30,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Urban,object
0x71be,PUNERES17DEL01,37.0,4.0,18.530963,73.828972,18.570963,73.868972,01-04-2022,14:10,14:20,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0xdad7,ALHRES04DEL02,30.0,4.3,0.0,0.0,0.08,0.08,14-02-2022,22:10,22:25,Fog,Low,2,Drinks,scooter,2.0,No,Metropolitian,object
0x8a08,HYDRES07DEL02,30.0,3.7,17.424114,78.347554,17.504114,78.427554,16-03-2022,23:60,24:10,Fog,Low,1,Drinks,motorcycle,2.0,No,Metropolitian,object
0x9259,VADRES010DEL02,34.0,4.8,22.310329,73.169083,22.390329,73.249083,20-03-2022,18:15,18:30,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,object
0x641c,SURRES13DEL01,34.0,4.6,21.170096,72.789122,21.240096,72.859122,10-03-2022,17:30,17:45,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,object
0x5613,MYSRES11DEL02,26.0,4.7,12.323225,76.630028,12.373225,76.680028,30-03-2022,20:15,20:20,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,object
0xda5d,GOARES14DEL01,30.0,4.7,15.157944,73.950889,15.167944,73.960889,17-02-2022,8:40,8:45,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,object
